id	address	name	kind	confidence	source	target
function:40800074:early-rom-startup	40800074	Early ROM startup / supervisor setup	function	medium	agent_note	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40895490	40895490	fn40895490	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4089568E	4089568E	fn4089568E	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4089568E	4089568E	fn4089568E	function_candidate		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40896142	40896142	fn40896142	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4089619E	4089619E	fn4089619E	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4089623E	4089623E	fn4089623E	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40896500	40896500	fn40896500	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40896BA0	40896BA0	fn40896BA0	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40896BA0	40896BA0	fn40896BA0	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40897620	40897620	fn40897620	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40897640	40897640	fn40897640	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40897704	40897704	fn40897704	function_candidate	0.95	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40897C40	40897C40	fn40897C40	function_candidate	0.95	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40897E32	40897E32	fn40897E32	function_candidate	0.95	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40897FB0	40897FB0	fn40897FB0	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40898AC0	40898AC0	fn40898AC0	function_candidate	0.95	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40899010	40899010	fn40899010	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40899010	40899010	fn40899010	function_candidate	0.95	rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40899986:decl	40899986	decl marker 40899986	resource_marker		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4089A4A0	4089A4A0	fn4089A4A0	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4089A4A0	4089A4A0	fn4089A4A0	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4089C570	4089C570	fn4089C570	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4089C570	4089C570	fn4089C570	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4089C5B0	4089C5B0	fn4089C5B0	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4089C5B0	4089C5B0	fn4089C5B0	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4089E14A	4089E14A	Function candidate 4089E14A	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4089E2C0	4089E2C0	fn4089E2C0	function_candidate	0.95	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4089E350	4089E350	fn4089E350	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4089E350	4089E350	fn4089E350	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4089E3E0	4089E3E0	fn4089E3E0	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4089E3E0	4089E3E0	fn4089E3E0	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408A00FA	408A00FA	fn408A00FA	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408A03B0	408A03B0	fn408A03B0	function_candidate	0.95	stackimport	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408A0400	408A0400	fn408A0400	function_candidate	0.95	stackimport	
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408A0AA6:STR	408A0AA6	STR  marker 408A0AA6	resource_marker		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408A1C3A	408A1C3A	fn408A1C3A	function_candidate		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408A1F84:ndrv	408A1F84	ndrv marker 408A1F84	resource_marker		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408A21A8:ndrv	408A21A8	ndrv marker 408A21A8	resource_marker		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408A2F8C	408A2F8C	fn408A2F8C	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408A2F8C	408A2F8C	fn408A2F8C	function_candidate		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408A30FA	408A30FA	fn408A30FA	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408A30FA	408A30FA	fn408A30FA	function_candidate		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408A3116	408A3116	fn408A3116	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408A3116	408A3116	fn408A3116	function_candidate		rom_structure_analysis	
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408A3C08:STR#	408A3C08	STR# marker 408A3C08	resource_marker		rom_structure_analysis	
pointer_table:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408A4F74	408A4F74	Pointer table 408A4F74	pointer_table		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408A5E84	408A5E84	fn408A5E84	function_candidate		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408A6DEE	408A6DEE	fn408A6DEE	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408A6DEE	408A6DEE	fn408A6DEE	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408A7330	408A7330	fn408A7330	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408A7330	408A7330	fn408A7330	function_candidate		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408A7442	408A7442	Function candidate 408A7442	function_candidate	0.7	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408A74BC	408A74BC	fn408A74BC	function_candidate		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408A7DE0	408A7DE0	fn408A7DE0	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408A7DE0	408A7DE0	fn408A7DE0	function_candidate		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408A8A08:MENU	408A8A08	MENU marker 408A8A08	resource_marker		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408A8A4D:MENU	408A8A4D	MENU marker 408A8A4D	resource_marker		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408A8A89:MENU	408A8A89	MENU marker 408A8A89	resource_marker		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408ACEE0	408ACEE0	fn408ACEE0	function_candidate	0.95	rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408AD0F4:DRVR	408AD0F4	DRVR marker 408AD0F4	resource_marker		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408AD280	408AD280	fn408AD280	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408AD280	408AD280	fn408AD280	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408AD760	408AD760	fn408AD760	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408AD760	408AD760	fn408AD760	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408AD7A0	408AD7A0	fn408AD7A0	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408AD7A0	408AD7A0	fn408AD7A0	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408ADB60	408ADB60	fn408ADB60	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408ADB60	408ADB60	fn408ADB60	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408ADF60	408ADF60	fn408ADF60	function_candidate	0.95	stackimport	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408B0065:DRVR	408B0065	DRVR marker 408B0065	resource_marker		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408B0279:DRVR	408B0279	DRVR marker 408B0279	resource_marker		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408B0490	408B0490	fn408B0490	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408B0490	408B0490	fn408B0490	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408B0EF0	408B0EF0	fn408B0EF0	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408B0EF0	408B0EF0	fn408B0EF0	function_candidate	0.95	rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408B30F2:DRVR	408B30F2	DRVR marker 408B30F2	resource_marker		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408B3258:DRVR	408B3258	DRVR marker 408B3258	resource_marker		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408B342F:DRVR	408B342F	DRVR marker 408B342F	resource_marker		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408B3C70	408B3C70	fn408B3C70	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408B3C70	408B3C70	fn408B3C70	function_candidate	0.95	rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408B47A8:ndrv	408B47A8	ndrv marker 408B47A8	resource_marker		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408B57D0	408B57D0	fn408B57D0	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408B57D0	408B57D0	fn408B57D0	function_candidate		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408BA800	408BA800	fn408BA800	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408BA800	408BA800	fn408BA800	function_candidate	0.7	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408BAB60	408BAB60	fn408BAB60	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408BAB60	408BAB60	fn408BAB60	function_candidate		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408BBA2E	408BBA2E	fn408BBA2E	function_candidate		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408BBC08	408BBC08	fn408BBC08	function_candidate		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408BCA22	408BCA22	Function candidate 408BCA22	function_candidate	0.7	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408BD598	408BD598	Function candidate 408BD598	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408BD598	408BD598	Function candidate 408BD598	function_candidate	0.7	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408BD9E2	408BD9E2	Function candidate 408BD9E2	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408BD9E2	408BD9E2	Function candidate 408BD9E2	function_candidate	0.7	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408BDA26	408BDA26	Function candidate 408BDA26	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408BDA26	408BDA26	Function candidate 408BDA26	function_candidate	0.7	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408BEB80	408BEB80	fn408BEB80	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408BEB80	408BEB80	fn408BEB80	function_candidate		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408BEE80	408BEE80	fn408BEE80	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408BEE80	408BEE80	fn408BEE80	function_candidate	0.7	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408BFF00	408BFF00	fn408BFF00	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408BFF00	408BFF00	fn408BFF00	function_candidate		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408C0300	408C0300	fn408C0300	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408C0300	408C0300	fn408C0300	function_candidate		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408C2450	408C2450	fn408C2450	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408C2450	408C2450	fn408C2450	function_candidate		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408C2460	408C2460	fn408C2460	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408C2460	408C2460	fn408C2460	function_candidate		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408C26D0:DITL	408C26D0	DITL marker 408C26D0	resource_marker		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408C2A58	408C2A58	fn408C2A58	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408C2A58	408C2A58	fn408C2A58	function_candidate		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408C2AA8	408C2AA8	fn408C2AA8	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408C2AA8	408C2AA8	fn408C2AA8	function_candidate		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408C2AFC	408C2AFC	fn408C2AFC	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408C2AFC	408C2AFC	fn408C2AFC	function_candidate		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408C2B80:DITL	408C2B80	DITL marker 408C2B80	resource_marker		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408C2BDE:ALRT	408C2BDE	ALRT marker 408C2BDE	resource_marker		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408C2C26:ALRT	408C2C26	ALRT marker 408C2C26	resource_marker		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408C34F6	408C34F6	fn408C34F6	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408C34F6	408C34F6	fn408C34F6	function_candidate		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408C3E9E:MENU	408C3E9E	MENU marker 408C3E9E	resource_marker		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408C4010:MENU	408C4010	MENU marker 408C4010	resource_marker		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408C5AD0	408C5AD0	fn408C5AD0	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408C5AD0	408C5AD0	fn408C5AD0	function_candidate		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408C971A	408C971A	fn408C971A	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408C971A	408C971A	fn408C971A	function_candidate		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408C9744	408C9744	fn408C9744	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408C9744	408C9744	fn408C9744	function_candidate		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408C9850	408C9850	fn408C9850	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408C9850	408C9850	fn408C9850	function_candidate	0.95	rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408CD06A:STR#	408CD06A	STR# marker 408CD06A	resource_marker		rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408CD31C:DITL	408CD31C	DITL marker 408CD31C	resource_marker		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408CDE32	408CDE32	Function candidate 408CDE32	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408CDE32	408CDE32	Function candidate 408CDE32	function_candidate	0.7	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408CE8A6	408CE8A6	Function candidate 408CE8A6	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408CE8A6	408CE8A6	Function candidate 408CE8A6	function_candidate		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408D31F0	408D31F0	fn408D31F0	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408D31F0	408D31F0	fn408D31F0	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408D40C8	408D40C8	Function candidate 408D40C8	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408D40C8	408D40C8	Function candidate 408D40C8	function_candidate	0.7	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408DBF96	408DBF96	fn408DBF96	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408DBF96	408DBF96	fn408DBF96	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408DBFA0	408DBFA0	fn408DBFA0	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408DBFA0	408DBFA0	fn408DBFA0	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408DBFAA	408DBFAA	fn408DBFAA	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408DBFAA	408DBFAA	fn408DBFAA	function_candidate		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408DD982	408DD982	fn408DD982	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408DD982	408DD982	fn408DD982	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408DD9A0	408DD9A0	fn408DD9A0	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408DD9A0	408DD9A0	fn408DD9A0	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408DD9C0	408DD9C0	fn408DD9C0	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408DD9C0	408DD9C0	fn408DD9C0	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408DD9FE	408DD9FE	fn408DD9FE	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408DD9FE	408DD9FE	fn408DD9FE	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408DDA26	408DDA26	fn408DDA26	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408DDA26	408DDA26	fn408DDA26	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408DDA72	408DDA72	fn408DDA72	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408DDA72	408DDA72	fn408DDA72	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408DDA90	408DDA90	fn408DDA90	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408DDA90	408DDA90	fn408DDA90	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408DDAF0	408DDAF0	fn408DDAF0	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408DDAF0	408DDAF0	fn408DDAF0	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408E1BBA	408E1BBA	fn408E1BBA	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408E1BBA	408E1BBA	fn408E1BBA	function_candidate		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408E312C	408E312C	Function candidate 408E312C	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408E312C	408E312C	Function candidate 408E312C	function_candidate	0.7	rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408F0970	408F0970	fn408F0970	function_candidate	0.95	stackimport	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408F0AE0	408F0AE0	fn408F0AE0	function_candidate	0.95	stackimport	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408F3017:MENU	408F3017	MENU marker 408F3017	resource_marker		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408F45BC	408F45BC	fn408F45BC	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408F45BC	408F45BC	fn408F45BC	function_candidate	0.95	rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408F48F1:MENU	408F48F1	MENU marker 408F48F1	resource_marker		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408F5338	408F5338	fn408F5338	function_candidate		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408F5338	408F5338	fn408F5338	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408F54EA	408F54EA	fn408F54EA	function_candidate	0.95	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408F5534	408F5534	fn408F5534	function_candidate		rom_structure_analysis	
